Time,cycleCount
2024-10-25T05:33:41.8141988Z,-28903
2024-10-25T05:33:41.9177759Z,-28803
2024-10-25T05:33:42.0216330Z,-28703
2024-10-25T05:33:42.1256104Z,-28603
2024-10-25T05:33:42.2298294Z,-28503
2024-10-25T05:33:42.3341020Z,-28403
2024-10-25T05:33:42.4376778Z,-28303
2024-10-25T05:33:42.5410187Z,-28203
2024-10-25T05:33:42.6447337Z,-28103
2024-10-25T05:33:42.7495666Z,-28003
2024-10-25T05:33:42.8532765Z,-27903
2024-10-25T05:33:42.9566767Z,-27803
2024-10-25T05:33:43.0605422Z,-27703
2024-10-25T05:33:43.1642630Z,-27603
2024-10-25T05:33:43.2680874Z,-27503
2024-10-25T05:33:43.3709985Z,-27403
2024-10-25T05:33:43.4748099Z,-27303
2024-10-25T05:33:43.5781063Z,-27203
2024-10-25T05:33:43.6816896Z,-27103
2024-10-25T05:33:43.7849035Z,-27003
2024-10-25T05:33:43.8879290Z,-26903
2024-10-25T05:33:43.9919880Z,-26803
2024-10-25T05:33:44.0952787Z,-26703
2024-10-25T05:33:44.1989908Z,-26603
2024-10-25T05:33:44.3023728Z,-26503
2024-10-25T05:33:44.4053747Z,-26403
2024-10-25T05:33:44.5086211Z,-26303
2024-10-25T05:33:44.6125161Z,-26203
2024-10-25T05:33:44.7161976Z,-26103
2024-10-25T05:33:44.8196703Z,-26003
2024-10-25T05:33:44.9240044Z,-25903
2024-10-25T05:33:45.0274938Z,-25803
2024-10-25T05:33:45.1326058Z,-25703
2024-10-25T05:33:45.2366764Z,-25603
2024-10-25T05:33:45.3405296Z,-25503
2024-10-25T05:33:45.4463072Z,-25403
2024-10-25T05:33:45.5504795Z,-25303
2024-10-25T05:33:45.6544036Z,-25203
2024-10-25T05:33:45.7579755Z,-25103
2024-10-25T05:33:45.8616450Z,-25003
2024-10-25T05:33:45.9647227Z,-24903
2024-10-25T05:33:46.0681075Z,-24803
2024-10-25T05:33:46.1725365Z,-24703
2024-10-25T05:33:46.2766978Z,-24603
2024-10-25T05:33:46.3806266Z,-24503
2024-10-25T05:33:46.4847217Z,-24403
2024-10-25T05:33:46.5882371Z,-24303
2024-10-25T05:33:46.6917304Z,-24203
2024-10-25T05:33:46.7952660Z,-24103
2024-10-25T05:33:46.8989645Z,-24003
2024-10-25T05:33:47.0035324Z,-23903
2024-10-25T05:33:47.1073836Z,-23803
2024-10-25T05:33:47.2113886Z,-23703
2024-10-25T05:33:47.3155655Z,-23603
2024-10-25T05:33:47.4194415Z,-23503
2024-10-25T05:33:47.5231588Z,-23403
2024-10-25T05:33:47.6266666Z,-23303
2024-10-25T05:33:47.7298056Z,-23203
2024-10-25T05:33:47.8335007Z,-23103
2024-10-25T05:33:47.9371643Z,-23003
2024-10-25T05:33:48.0403620Z,-22903
2024-10-25T05:33:48.1447503Z,-22803
2024-10-25T05:33:48.2482919Z,-22703
2024-10-25T05:33:48.3522012Z,-22603
2024-10-25T05:33:48.4558286Z,-22503
2024-10-25T05:33:48.5594351Z,-22403
2024-10-25T05:33:48.6630985Z,-22303
2024-10-25T05:33:48.7672569Z,-22203
2024-10-25T05:33:48.8708843Z,-22103
2024-10-25T05:33:48.9748799Z,-22003
2024-10-25T05:33:49.0786710Z,-21903
2024-10-25T05:33:49.1830489Z,-21803
2024-10-25T05:33:49.2862394Z,-21703
2024-10-25T05:33:49.3897839Z,-21603
2024-10-25T05:33:49.4935069Z,-21503
2024-10-25T05:33:49.5972691Z,-21403
2024-10-25T05:33:49.7012527Z,-21303
2024-10-25T05:33:49.8051258Z,-21203
2024-10-25T05:33:49.9087104Z,-21103
2024-10-25T05:33:50.0124936Z,-21003
2024-10-25T05:33:50.1166868Z,-20903
2024-10-25T05:33:50.2201421Z,-20803
2024-10-25T05:33:50.3241670Z,-20703
2024-10-25T05:33:50.4272069Z,-20603
2024-10-25T05:33:50.5311737Z,-20503
2024-10-25T05:33:50.6341968Z,-20403
2024-10-25T05:33:50.7378825Z,-20303
2024-10-25T05:33:50.8420203Z,-20203
2024-10-25T05:33:50.9458973Z,-20103
2024-10-25T05:33:51.0497531Z,-20003
2024-10-25T05:33:51.1535867Z,-19903
2024-10-25T05:33:51.2571775Z,-19803
2024-10-25T05:33:51.3605905Z,-19703
2024-10-25T05:33:51.4645170Z,-19603
2024-10-25T05:33:51.5681152Z,-19503
2024-10-25T05:33:51.6717759Z,-19403
2024-10-25T05:33:51.7752647Z,-19303
2024-10-25T05:33:51.8787143Z,-19203
2024-10-25T05:33:51.9825917Z,-19103
2024-10-25T05:33:52.0868887Z,-19003
2024-10-25T05:33:52.1912110Z,-18903
2024-10-25T05:33:52.2951191Z,-18803
2024-10-25T05:33:52.3987189Z,-18703
2024-10-25T05:33:52.5021082Z,-18603
2024-10-25T05:33:52.6056839Z,-18503
2024-10-25T05:33:52.7096113Z,-18403
2024-10-25T05:33:52.8129306Z,-18303
2024-10-25T05:33:52.9166714Z,-18203
2024-10-25T05:33:53.0201712Z,-18103
2024-10-25T05:33:53.1238574Z,-18003
2024-10-25T05:33:53.2272987Z,-17903
2024-10-25T05:33:53.3307073Z,-17803
2024-10-25T05:33:53.4342226Z,-17703
2024-10-25T05:33:53.5376715Z,-17603
2024-10-25T05:33:53.6414164Z,-17503
2024-10-25T05:33:53.7450582Z,-17403
2024-10-25T05:33:53.8480970Z,-17303
2024-10-25T05:33:53.9520135Z,-17203
2024-10-25T05:33:54.0555896Z,-17103
2024-10-25T05:33:54.1596120Z,-17003
2024-10-25T05:33:54.2632124Z,-16903
2024-10-25T05:33:54.3672091Z,-16803
2024-10-25T05:33:54.4706980Z,-16703
2024-10-25T05:33:54.5740067Z,-16603
2024-10-25T05:33:54.6777461Z,-16503
2024-10-25T05:33:54.7817247Z,-16403
2024-10-25T05:33:54.8850996Z,-16303
2024-10-25T05:33:54.9888413Z,-16203
2024-10-25T05:33:55.0919509Z,-16103
2024-10-25T05:33:55.1953193Z,-16003
2024-10-25T05:33:55.2994582Z,-15903
2024-10-25T05:33:55.4041373Z,-15803
2024-10-25T05:33:55.5076542Z,-15703
2024-10-25T05:33:55.6112574Z,-15603
2024-10-25T05:33:55.7144457Z,-15503
2024-10-25T05:33:55.8183360Z,-15403
2024-10-25T05:33:55.9222717Z,-15303
2024-10-25T05:33:56.0259175Z,-15203
2024-10-25T05:33:56.1293123Z,-15103
2024-10-25T05:33:56.2330451Z,-15003
2024-10-25T05:33:56.3363267Z,-14903
2024-10-25T05:33:56.4399949Z,-14803
2024-10-25T05:33:56.5441143Z,-14703
2024-10-25T05:33:56.6473026Z,-14603
2024-10-25T05:33:56.7510199Z,-14503
2024-10-25T05:33:56.8545124Z,-14403
2024-10-25T05:33:56.9577078Z,-14303
2024-10-25T05:33:57.0610204Z,-14203
2024-10-25T05:33:57.1646488Z,-14103
2024-10-25T05:33:57.2689019Z,-14003
2024-10-25T05:33:57.3727566Z,-13903
2024-10-25T05:33:57.4767047Z,-13803
2024-10-25T05:33:57.5805987Z,-13703
2024-10-25T05:33:57.6845474Z,-13603
2024-10-25T05:33:57.7884959Z,-13503
2024-10-25T05:33:57.8919224Z,-13403
2024-10-25T05:33:57.9959638Z,-13303
2024-10-25T05:33:58.1000985Z,-13203
2024-10-25T05:33:58.2033893Z,-13103
2024-10-25T05:33:58.3071501Z,-13003
2024-10-25T05:33:58.4104507Z,-12903
2024-10-25T05:33:58.5140739Z,-12803
2024-10-25T05:33:58.6181756Z,-12703
2024-10-25T05:33:58.7221238Z,-12603
2024-10-25T05:33:58.8262022Z,-12503
2024-10-25T05:33:58.9303019Z,-12403
2024-10-25T05:33:59.0340423Z,-12303
2024-10-25T05:33:59.1371705Z,-12203
2024-10-25T05:33:59.2405008Z,-12103
2024-10-25T05:33:59.3445750Z,-12003
2024-10-25T05:33:59.4481157Z,-11903
2024-10-25T05:33:59.5517118Z,-11803
2024-10-25T05:33:59.6546775Z,-11703
2024-10-25T05:33:59.7592924Z,-11603
2024-10-25T05:33:59.8624614Z,-11503
2024-10-25T05:33:59.9662503Z,-11403
2024-10-25T05:34:00.0701882Z,-11303
2024-10-25T05:34:00.1738973Z,-11203
2024-10-25T05:34:00.2777016Z,-11103
2024-10-25T05:34:00.3812547Z,-11003
2024-10-25T05:34:00.4854909Z,-10903
2024-10-25T05:34:00.5892473Z,-10803
2024-10-25T05:34:00.6931569Z,-10703
2024-10-25T05:34:00.7966770Z,-10603
2024-10-25T05:34:00.8999142Z,-10503
2024-10-25T05:34:01.0034796Z,-10403
2024-10-25T05:34:01.1075865Z,-10303
2024-10-25T05:34:01.2112958Z,-10203
2024-10-25T05:34:01.3146133Z,-10103
2024-10-25T05:34:01.4182628Z,-10003
2024-10-25T05:34:01.5220886Z,-9903
2024-10-25T05:34:01.6254208Z,-9803
2024-10-25T05:34:01.7294513Z,-9703
2024-10-25T05:34:01.8328893Z,-9603
2024-10-25T05:34:01.9356405Z,-9503
2024-10-25T05:34:02.0389722Z,-9403
2024-10-25T05:34:02.1429505Z,-9303
2024-10-25T05:34:02.2470424Z,-9203
2024-10-25T05:34:02.3512301Z,-9103
2024-10-25T05:34:02.4549626Z,-9003
2024-10-25T05:34:02.5586901Z,-8903
2024-10-25T05:34:02.6621579Z,-8803
2024-10-25T05:34:02.7652358Z,-8703
2024-10-25T05:34:02.8689077Z,-8603
2024-10-25T05:34:02.9718123Z,-8503
2024-10-25T05:34:03.0752338Z,-8403
2024-10-25T05:34:03.1790038Z,-8303
2024-10-25T05:34:03.2828315Z,-8203
2024-10-25T05:34:03.3865722Z,-8103
2024-10-25T05:34:03.4901835Z,-8003
2024-10-25T05:34:03.5943612Z,-7903
2024-10-25T05:34:03.6986997Z,-7803
2024-10-25T05:34:03.8023738Z,-7703
2024-10-25T05:34:03.9057498Z,-7603
2024-10-25T05:34:04.0089470Z,-7503
2024-10-25T05:34:04.1118891Z,-7403
2024-10-25T05:34:04.2153568Z,-7303
2024-10-25T05:34:04.3197850Z,-7203
2024-10-25T05:34:04.4235690Z,-7103
2024-10-25T05:34:04.5276273Z,-7003
2024-10-25T05:34:04.6320596Z,-6903
2024-10-25T05:34:04.7366333Z,-6803
2024-10-25T05:34:04.8410068Z,-6703
2024-10-25T05:34:04.9444548Z,-6603
2024-10-25T05:34:05.0479115Z,-6503
2024-10-25T05:34:05.1518854Z,-6403
2024-10-25T05:34:05.2556919Z,-6303
2024-10-25T05:34:05.3596469Z,-6203
2024-10-25T05:34:05.4630940Z,-6103
2024-10-25T05:34:05.5671327Z,-6003
2024-10-25T05:34:05.6709519Z,-5903
2024-10-25T05:34:05.7753639Z,-5803
2024-10-25T05:34:05.8786997Z,-5703
2024-10-25T05:34:05.9821812Z,-5603
2024-10-25T05:34:06.0856868Z,-5503
2024-10-25T05:34:06.1892137Z,-5403
2024-10-25T05:34:06.2932258Z,-5303
2024-10-25T05:34:06.3976033Z,-5203
2024-10-25T05:34:06.5012230Z,-5103
2024-10-25T05:34:06.6045087Z,-5003
2024-10-25T05:34:06.7082105Z,-4903
2024-10-25T05:34:06.8117846Z,-4803
2024-10-25T05:34:06.9153960Z,-4703
2024-10-25T05:34:07.0195003Z,-4603
2024-10-25T05:34:07.1226511Z,-4503
2024-10-25T05:34:07.2265490Z,-4403
2024-10-25T05:34:07.3303164Z,-4303
2024-10-25T05:34:07.4344322Z,-4203
2024-10-25T05:34:07.5382132Z,-4103
2024-10-25T05:34:07.6419207Z,-4003
2024-10-25T05:34:07.7451304Z,-3903
2024-10-25T05:34:07.8487893Z,-3803
2024-10-25T05:34:07.9526984Z,-3703
2024-10-25T05:34:08.0561232Z,-3603
2024-10-25T05:34:08.1599502Z,-3503
2024-10-25T05:34:08.2635213Z,-3403
2024-10-25T05:34:08.3668147Z,-3303
2024-10-25T05:34:08.4708933Z,-3203
2024-10-25T05:34:08.5744899Z,-3103
2024-10-25T05:34:08.6779765Z,-3003
2024-10-25T05:34:08.7819593Z,-2903
2024-10-25T05:34:08.8860027Z,-2803
2024-10-25T05:34:08.9893622Z,-2703
2024-10-25T05:34:09.0931240Z,-2603
2024-10-25T05:34:09.1965248Z,-2503
2024-10-25T05:34:09.2995774Z,-2403
2024-10-25T05:34:09.4034640Z,-2303
2024-10-25T05:34:09.5077743Z,-2203
2024-10-25T05:34:09.6117217Z,-2103
2024-10-25T05:34:09.7157642Z,-2003
2024-10-25T05:34:09.8188848Z,-1903
2024-10-25T05:34:09.9221831Z,-1803
2024-10-25T05:34:10.0253927Z,-1703
2024-10-25T05:34:10.1293281Z,-1603
2024-10-25T05:34:10.2331703Z,-1503
2024-10-25T05:34:10.3366059Z,-1403
2024-10-25T05:34:10.4404937Z,-1303
2024-10-25T05:34:10.5435885Z,-1203
2024-10-25T05:34:10.6472976Z,-1103
2024-10-25T05:34:10.7505329Z,-1003
2024-10-25T05:34:10.8541016Z,-903
2024-10-25T05:34:10.9577368Z,-803
2024-10-25T05:34:11.0614750Z,-703
2024-10-25T05:34:11.1652497Z,-603
2024-10-25T05:34:11.2689460Z,-503
2024-10-25T05:34:11.3731196Z,-403
2024-10-25T05:34:11.4764382Z,-303
2024-10-25T05:34:11.5803087Z,-203
2024-10-25T05:34:11.6842791Z,-103
2024-10-25T05:34:11.7877576Z,-3
2024-10-25T05:34:11.8912852Z,97
2024-10-25T05:34:11.9949111Z,197
2024-10-25T05:34:12.0986894Z,297
2024-10-25T05:34:12.2021198Z,397
2024-10-25T05:34:12.3061667Z,497
2024-10-25T05:34:12.4093374Z,597
2024-10-25T05:34:12.5130805Z,697
2024-10-25T05:34:12.6167996Z,797
2024-10-25T05:34:12.7206338Z,897
2024-10-25T05:34:12.8242692Z,997
2024-10-25T05:34:12.9279566Z,1097
2024-10-25T05:34:13.0314034Z,1197
2024-10-25T05:34:13.1346866Z,1297
2024-10-25T05:34:13.2384518Z,1397
2024-10-25T05:34:13.3417599Z,1497
2024-10-25T05:34:13.4451681Z,1597
2024-10-25T05:34:13.5482779Z,1697
2024-10-25T05:34:13.6517522Z,1797
2024-10-25T05:34:13.7561959Z,1897
2024-10-25T05:34:13.8597419Z,1997
2024-10-25T05:34:13.9635081Z,2097
2024-10-25T05:34:14.0670394Z,2197
2024-10-25T05:34:14.1704548Z,2297
2024-10-25T05:34:14.2743411Z,2397
2024-10-25T05:34:14.3793886Z,2497
2024-10-25T05:34:14.4825978Z,2597
2024-10-25T05:34:14.5860026Z,2697
2024-10-25T05:34:14.6896200Z,2797
2024-10-25T05:34:14.7935164Z,2897
2024-10-25T05:34:14.8971316Z,2997
2024-10-25T05:34:15.0011199Z,3097
2024-10-25T05:34:15.1040546Z,3197
2024-10-25T05:34:15.2074870Z,3297
2024-10-25T05:34:15.3107708Z,3397
2024-10-25T05:34:15.4145790Z,3497
2024-10-25T05:34:15.5178909Z,3597
2024-10-25T05:34:15.6215622Z,3697
2024-10-25T05:34:15.7251396Z,3797
2024-10-25T05:34:15.8290024Z,3897
2024-10-25T05:34:15.9332617Z,3997
2024-10-25T05:34:16.0371437Z,4097
2024-10-25T05:34:16.1414886Z,4197
2024-10-25T05:34:16.2453960Z,4297
2024-10-25T05:34:16.3494063Z,4397
2024-10-25T05:34:16.4534514Z,4497
2024-10-25T05:34:16.5569978Z,4597
2024-10-25T05:34:16.6605846Z,4697
2024-10-25T05:34:16.7638870Z,4797
2024-10-25T05:34:16.8675701Z,4897
2024-10-25T05:34:16.9713923Z,4997
2024-10-25T05:34:17.0750635Z,5097
2024-10-25T05:34:17.1786252Z,5197
2024-10-25T05:34:17.2826730Z,5297
2024-10-25T05:34:17.3863869Z,5397
2024-10-25T05:34:17.4903188Z,5497
2024-10-25T05:34:17.5934963Z,5597
2024-10-25T05:34:17.6967047Z,5697
2024-10-25T05:34:17.8005249Z,5797
2024-10-25T05:34:17.9036036Z,5897
2024-10-25T05:34:18.0075690Z,5997
2024-10-25T05:34:18.1114601Z,6097
2024-10-25T05:34:18.2147515Z,6197
2024-10-25T05:34:18.3183245Z,6297
2024-10-25T05:34:18.4223819Z,6397
2024-10-25T05:34:18.5259741Z,6497
2024-10-25T05:34:18.6291663Z,6597
2024-10-25T05:34:18.7326422Z,6697
2024-10-25T05:34:18.8356809Z,6797
2024-10-25T05:34:18.9389303Z,6897
2024-10-25T05:34:19.0426298Z,6997
2024-10-25T05:34:19.1467792Z,7097
2024-10-25T05:34:19.2506970Z,7197
2024-10-25T05:34:19.3539226Z,7297
2024-10-25T05:34:19.4575837Z,7397
2024-10-25T05:34:19.5609587Z,7497
2024-10-25T05:34:19.6645418Z,7597
2024-10-25T05:34:19.7682287Z,7697
2024-10-25T05:34:19.8716492Z,7797
2024-10-25T05:34:19.9750902Z,7897
2024-10-25T05:34:20.0791960Z,7997
2024-10-25T05:34:20.1825311Z,8097
2024-10-25T05:34:20.2862744Z,8197
2024-10-25T05:34:20.3903679Z,8297
2024-10-25T05:34:20.4943854Z,8397
2024-10-25T05:34:20.5984703Z,8497
2024-10-25T05:34:20.7021669Z,8597
2024-10-25T05:34:20.8057370Z,8697
2024-10-25T05:34:20.9096050Z,8797
2024-10-25T05:34:21.0132160Z,8897
2024-10-25T05:34:21.1171834Z,8997
2024-10-25T05:34:21.2205594Z,9097
2024-10-25T05:34:21.3242216Z,9197
2024-10-25T05:34:21.4276102Z,9297
2024-10-25T05:34:21.5316742Z,9397
2024-10-25T05:34:21.6357855Z,9497
2024-10-25T05:34:21.7394338Z,9597
2024-10-25T05:34:21.8427237Z,9697
2024-10-25T05:34:21.9463322Z,9797
2024-10-25T05:34:22.0503636Z,9897
2024-10-25T05:34:22.1542303Z,9997
2024-10-25T05:34:22.2579600Z,10097
2024-10-25T05:34:22.3619190Z,10197
2024-10-25T05:34:22.4658215Z,10297
2024-10-25T05:34:22.5694251Z,10397
2024-10-25T05:34:22.6741888Z,10497
2024-10-25T05:34:22.7782921Z,10597
2024-10-25T05:34:22.8823781Z,10697
2024-10-25T05:34:22.9872460Z,10797
2024-10-25T05:34:23.0913394Z,10897
2024-10-25T05:34:23.1960209Z,10997
2024-10-25T05:34:23.3001521Z,11097
2024-10-25T05:34:23.4040916Z,11197
2024-10-25T05:34:23.5076402Z,11297
2024-10-25T05:34:23.6123064Z,11397
2024-10-25T05:34:23.7161677Z,11497
2024-10-25T05:34:23.8203666Z,11597
2024-10-25T05:34:23.9243734Z,11697
2024-10-25T05:34:24.0289588Z,11797
2024-10-25T05:34:24.1326182Z,11897
2024-10-25T05:34:24.2362897Z,11997
2024-10-25T05:34:24.3397171Z,12097
2024-10-25T05:34:24.4431529Z,12197
2024-10-25T05:34:24.5472202Z,12297
2024-10-25T05:34:24.6515428Z,12397
2024-10-25T05:34:24.7554142Z,12497
2024-10-25T05:34:24.8593472Z,12597
2024-10-25T05:34:24.9625711Z,12697
2024-10-25T05:34:25.0662329Z,12797
2024-10-25T05:34:25.1695425Z,12897
2024-10-25T05:34:25.2730347Z,12997
2024-10-25T05:34:25.3763554Z,13097
2024-10-25T05:34:25.4799272Z,13197
2024-10-25T05:34:25.5836153Z,13297
2024-10-25T05:34:25.6870781Z,13397
2024-10-25T05:34:25.7911861Z,13497
2024-10-25T05:34:25.8947506Z,13597
2024-10-25T05:34:25.9982669Z,13697
2024-10-25T05:34:26.1022711Z,13797
2024-10-25T05:34:26.2054673Z,13897
2024-10-25T05:34:26.3085090Z,13997
2024-10-25T05:34:26.4119967Z,14097
2024-10-25T05:34:26.5161478Z,14197
2024-10-25T05:34:26.6197069Z,14297
2024-10-25T05:34:26.7234508Z,14397
2024-10-25T05:34:26.8275036Z,14497
2024-10-25T05:34:26.9313434Z,14597
2024-10-25T05:34:27.0347894Z,14697
2024-10-25T05:34:27.1384120Z,14797
2024-10-25T05:34:27.2423920Z,14897
2024-10-25T05:34:27.3459142Z,14997
2024-10-25T05:34:27.4499955Z,15097
2024-10-25T05:34:27.5534582Z,15197
2024-10-25T05:34:27.6566818Z,15297
2024-10-25T05:34:27.7609511Z,15397
2024-10-25T05:34:27.8648906Z,15497
2024-10-25T05:34:27.9689306Z,15597
2024-10-25T05:34:28.0728160Z,15697
2024-10-25T05:34:28.1763243Z,15797
2024-10-25T05:34:28.2804442Z,15897
2024-10-25T05:34:28.3843016Z,15997
2024-10-25T05:34:28.4881562Z,16097
2024-10-25T05:34:28.5921750Z,16197
2024-10-25T05:34:28.6962524Z,16297
2024-10-25T05:34:28.7996850Z,16397
2024-10-25T05:34:28.9032129Z,16497
2024-10-25T05:34:29.0074548Z,16597
2024-10-25T05:34:29.1114742Z,16697
2024-10-25T05:34:29.2151625Z,16797
2024-10-25T05:34:29.3193055Z,16897
2024-10-25T05:34:29.4237080Z,16997
2024-10-25T05:34:29.5283007Z,17097
2024-10-25T05:34:29.6319614Z,17197
2024-10-25T05:34:29.7359099Z,17297
2024-10-25T05:34:29.8393992Z,17397
2024-10-25T05:34:29.9432068Z,17497
2024-10-25T05:34:30.0464912Z,17597
2024-10-25T05:34:30.1504958Z,17697
2024-10-25T05:34:30.2545365Z,17797
2024-10-25T05:34:30.3580374Z,17897
2024-10-25T05:34:30.4615411Z,17997
2024-10-25T05:34:30.5651920Z,18097
2024-10-25T05:34:30.6691493Z,18197
2024-10-25T05:34:30.7724156Z,18297
2024-10-25T05:34:30.8761190Z,18397
2024-10-25T05:34:30.9794901Z,18497
2024-10-25T05:34:31.0830372Z,18597
2024-10-25T05:34:31.1867393Z,18697
2024-10-25T05:34:31.2904493Z,18797
2024-10-25T05:34:31.3937105Z,18897
2024-10-25T05:34:31.4973948Z,18997
2024-10-25T05:34:31.6019089Z,19097
2024-10-25T05:34:31.7069954Z,19197
2024-10-25T05:34:31.8109497Z,19297
2024-10-25T05:34:31.9153521Z,19397
2024-10-25T05:34:32.0191235Z,19497
2024-10-25T05:34:32.1227258Z,19597
2024-10-25T05:34:32.2266471Z,19697
2024-10-25T05:34:32.3311795Z,19797
2024-10-25T05:34:32.4350536Z,19897
2024-10-25T05:34:32.5390332Z,19997
2024-10-25T05:34:32.6427885Z,20097
2024-10-25T05:34:32.7465971Z,20197
2024-10-25T05:34:32.8503920Z,20297
2024-10-25T05:34:32.9545720Z,20397
2024-10-25T05:34:33.0582234Z,20497
2024-10-25T05:34:33.1627439Z,20597
2024-10-25T05:34:33.2669178Z,20697
2024-10-25T05:34:33.3707443Z,20797
2024-10-25T05:34:33.4748087Z,20897
2024-10-25T05:34:33.5783510Z,20997
2024-10-25T05:34:33.6823200Z,21097
2024-10-25T05:34:33.7863875Z,21197
2024-10-25T05:34:33.8901334Z,21297
2024-10-25T05:34:33.9943629Z,21397
2024-10-25T05:34:34.0985506Z,21497
2024-10-25T05:34:34.2028023Z,21597
2024-10-25T05:34:34.3066952Z,21697
2024-10-25T05:34:34.4105921Z,21797
2024-10-25T05:34:34.5146340Z,21897
2024-10-25T05:34:34.6180835Z,21997
2024-10-25T05:34:34.7214910Z,22097
2024-10-25T05:34:34.8257831Z,22197
2024-10-25T05:34:34.9291933Z,22297
2024-10-25T05:34:35.0324881Z,22397
2024-10-25T05:34:35.1365219Z,22497
2024-10-25T05:34:35.2400964Z,22597
2024-10-25T05:34:35.3436716Z,22697
2024-10-25T05:34:35.4476058Z,22797
2024-10-25T05:34:35.5510000Z,22897
2024-10-25T05:34:35.6545850Z,22997
2024-10-25T05:34:35.7577818Z,23097
2024-10-25T05:34:35.8613710Z,23197
2024-10-25T05:34:35.9651149Z,23297
2024-10-25T05:34:36.0688171Z,23397
2024-10-25T05:34:36.1723471Z,23497
2024-10-25T05:34:36.2761694Z,23597
2024-10-25T05:34:36.3807261Z,23697
2024-10-25T05:34:36.4847813Z,23797
2024-10-25T05:34:36.5880920Z,23897
2024-10-25T05:34:36.6914867Z,23997
2024-10-25T05:34:36.7950464Z,24097
2024-10-25T05:34:36.8986220Z,24197
2024-10-25T05:34:37.0024092Z,24297
2024-10-25T05:34:37.1061519Z,24397
2024-10-25T05:34:37.2102738Z,24497
2024-10-25T05:34:37.3140477Z,24597
2024-10-25T05:34:37.4177598Z,24697
2024-10-25T05:34:37.5212529Z,24797
2024-10-25T05:34:37.6255039Z,24897
2024-10-25T05:34:37.7294169Z,24997
2024-10-25T05:34:37.8331535Z,25097
2024-10-25T05:34:37.9373618Z,25197
2024-10-25T05:34:38.0414542Z,25297
2024-10-25T05:34:38.1450730Z,25397
2024-10-25T05:34:38.2486722Z,25497
2024-10-25T05:34:38.3521806Z,25597
2024-10-25T05:34:38.4553304Z,25697
2024-10-25T05:34:38.5593148Z,25797
2024-10-25T05:34:38.6635147Z,25897
2024-10-25T05:34:38.7667033Z,25997
2024-10-25T05:34:38.8703084Z,26097
2024-10-25T05:34:38.9741497Z,26197
2024-10-25T05:34:39.0775703Z,26297
2024-10-25T05:34:39.1806710Z,26397
2024-10-25T05:34:39.2845180Z,26497
2024-10-25T05:34:39.3881848Z,26597
2024-10-25T05:34:39.4916260Z,26697
2024-10-25T05:34:39.5951712Z,26797
2024-10-25T05:34:39.6990858Z,26897
2024-10-25T05:34:39.8031198Z,26997
2024-10-25T05:34:39.9068904Z,27097
2024-10-25T05:34:40.0107722Z,27197
2024-10-25T05:34:40.1143758Z,27297
2024-10-25T05:34:40.2184180Z,27397
2024-10-25T05:34:40.3217862Z,27497
2024-10-25T05:34:40.4252981Z,27597
2024-10-25T05:34:40.5286612Z,27697
2024-10-25T05:34:40.6324022Z,27797
2024-10-25T05:34:40.7354087Z,27897
2024-10-25T05:34:40.8395902Z,27997
2024-10-25T05:34:40.9437039Z,28097
2024-10-25T05:34:41.0474143Z,28197
2024-10-25T05:34:41.1509542Z,28297
2024-10-25T05:34:41.2538006Z,28397
2024-10-25T05:34:41.3573942Z,28497
2024-10-25T05:34:41.4610844Z,28597
